country,country_url,season,league_cups,league_cups_url,champion,list_of_promoted,list_of_promoted_url,list_of_relegated,list_of_relegated_url,list_of_top_scorer,list_of_top_scorer_url,number_of_goals,percent_of_foreign_players,goals_per_match,update_date
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,OL Niedersachsen,https://www.transfermarkt.com/oberliga-niedersachsen/startseite/wettbewerb/OBLN/saison_id/2018,,['HSC Hannover'],['https://www.transfermarkt.com/hsc-hannover/startseite/verein/3925/saison_id/2018'],"['1.FC Wunstorf', 'BV Cloppenburg', 'Eintracht Braunschweig II', 'VfL Oythe']","['https://www.transfermarkt.com/1-fc-wunstorf/startseite/verein/477/saison_id/2018', 'https://www.transfermarkt.com/bv-cloppenburg/startseite/verein/571/saison_id/2018', 'https://www.transfermarkt.com/eintracht-braunschweig-ii/startseite/verein/1212/saison_id/2018', 'https://www.transfermarkt.com/vfl-oythe/startseite/verein/5298/saison_id/2018']","['Merlin Schütte', 'Justin Dähnenkamp']","['https://www.transfermarkt.com/merlin-schutte/profil/spieler/322267', 'https://www.transfermarkt.com/justin-dahnenkamp/profil/spieler/389074']",17,15.6,3.12,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,DFB-Pokal,https://www.transfermarkt.com/dfb-pokal/startseite/pokalwettbewerb/DFB/saison_id/2018,Bayern Munich,[],[],[],[],['Robert Lewandowski'],['https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253'],7,40.1,4.41,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,DFL-Supercup,https://www.transfermarkt.com/dfl-supercup/startseite/pokalwettbewerb/DFL/saison_id/2018,Bayern Munich,[],[],[],[],[],[],,70.3,5.00,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,Brandenburgliga,https://www.transfermarkt.com/brandenburgliga/startseite/wettbewerb/BRBL/saison_id/2018,,['SV Victoria Seelow'],['https://www.transfermarkt.com/sv-victoria-seelow/startseite/verein/3498/saison_id/2018'],"['Grün-Weiß Brieselang', 'BSC Preußen 07 Blankenfelde-Mahlow']","['https://www.transfermarkt.com/grun-weiss-brieselang/startseite/verein/7980/saison_id/2018', 'https://www.transfermarkt.com/bsc-preussen-07-blankenfelde-mahlow/startseite/verein/8393/saison_id/2018']",['Chinonso Okoro'],['https://www.transfermarkt.com/chinonso-okoro/profil/spieler/366949'],,14.7,3.53,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Bayern-Mitte,https://www.transfermarkt.com/landesliga-bayern-mitte/startseite/wettbewerb/LBMI/saison_id/2018,,"['SV Donaustauf', 'ASV Cham']","['https://www.transfermarkt.com/sv-donaustauf/startseite/verein/33844/saison_id/2018', 'https://www.transfermarkt.com/asv-cham/startseite/verein/1222/saison_id/2018']",[],[],[],[],,18.2,3.41,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Bayern-N/O,https://www.transfermarkt.com/landesliga-bayern-nordost/startseite/wettbewerb/LBNO/saison_id/2018,,['FC Eintracht Bamberg'],['https://www.transfermarkt.com/fc-eintracht-bamberg/startseite/verein/1694/saison_id/2018'],[],[],[],[],,8.4,3.42,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Bayern-N/W,https://www.transfermarkt.com/landesliga-bayern-nordwest/startseite/wettbewerb/LBNW/saison_id/2018,,"['Viktoria Kahl', 'TSV Karlburg']","['https://www.transfermarkt.com/viktoria-kahl/startseite/verein/4915/saison_id/2018', 'https://www.transfermarkt.com/tsv-karlburg/startseite/verein/5427/saison_id/2018']",[],[],['Christian Breunig'],['https://www.transfermarkt.com/christian-breunig/profil/spieler/195040'],27,10.3,3.30,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Bayern-S/O,https://www.transfermarkt.com/landesliga-bayern-sudost/startseite/wettbewerb/LBSO/saison_id/2018,,"['TSV 1880 Wasserburg', 'FC Deisenhofen']","['https://www.transfermarkt.com/tsv-1880-wasserburg/startseite/verein/18638/saison_id/2018', 'https://www.transfermarkt.com/fc-deisenhofen/startseite/verein/11586/saison_id/2018']",[],[],['Andreas Hohlenburger'],['https://www.transfermarkt.com/andreas-hohlenburger/profil/spieler/417479'],33,14.0,3.21,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,Landesliga Bremen,https://www.transfermarkt.com/landesliga-bremen/startseite/wettbewerb/LLHB/saison_id/2018,,"['FC Union 60 Bremen', 'SV Hemelingen']","['https://www.transfermarkt.com/fc-union-60-bremen/startseite/verein/6780/saison_id/2018', 'https://www.transfermarkt.com/sv-hemelingen/startseite/verein/26444/saison_id/2018']",['TSV Lesum-Burgdamm'],['https://www.transfermarkt.com/tsv-lesum-burgdamm/startseite/verein/4764/saison_id/2018'],['Femi Lepe'],['https://www.transfermarkt.com/femi-lepe/profil/spieler/154555'],40,29.6,4.73,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,Landesliga Holstein,https://www.transfermarkt.com/landesliga-holstein/startseite/wettbewerb/LLHO/saison_id/2018,,"['1.FC Phönix Lübeck', 'SV Preußen Reinfeld', 'Oldenburger SV']","['https://www.transfermarkt.com/1-fc-phonix-lubeck/startseite/verein/2773/saison_id/2018', 'https://www.transfermarkt.com/sv-preussen-reinfeld/startseite/verein/18993/saison_id/2018', 'https://www.transfermarkt.com/oldenburger-sv/startseite/verein/4877/saison_id/2018']",[],[],['Kristof Rönnau'],['https://www.transfermarkt.com/kristof-ronnau/profil/spieler/75691'],41,6.0,4.16,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Lüneburg,https://www.transfermarkt.com/landesliga-luneburg/startseite/wettbewerb/LLL/saison_id/2018,,['MTV Eintracht Celle'],['https://www.transfermarkt.com/mtv-eintracht-celle/startseite/verein/17835/saison_id/2018'],"['TV Meckelfeld', 'TSV Winsen/Luhe', 'TuSG Ritterhude']","['https://www.transfermarkt.com/tv-meckelfeld/startseite/verein/4614/saison_id/2018', 'https://www.transfermarkt.com/tsv-winsen-luhe/startseite/verein/10097/saison_id/2018', 'https://www.transfermarkt.com/tusg-ritterhude/startseite/verein/10214/saison_id/2018']",['Moussa Doumbouya'],['https://www.transfermarkt.com/moussa-doumbouya/profil/spieler/565321'],34,9.5,3.71,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Mittelr. 1,https://www.transfermarkt.com/landesliga-mittelrhein-staffel-1/startseite/wettbewerb/LLM1/saison_id/2018,,['FC Pesch'],['https://www.transfermarkt.com/fc-pesch/startseite/verein/10068/saison_id/2018'],[],[],['Jan Euenheim'],['https://www.transfermarkt.com/jan-euenheim/profil/spieler/336106'],28,18.2,3.78,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Mittelr. 2,https://www.transfermarkt.com/landesliga-mittelrhein-staffel-2/startseite/wettbewerb/LLM2/saison_id/2018,,['Spvg Wesseling-Urfeld'],['https://www.transfermarkt.com/spvg-wesseling-urfeld/startseite/verein/7094/saison_id/2018'],[],[],[],[],,30.4,3.84,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,Saarlandliga,https://www.transfermarkt.com/schroder-liga-saar/startseite/wettbewerb/LLSA/saison_id/2018,,['SV 07 Elversberg II'],['https://www.transfermarkt.com/sv-07-elversberg-ii/startseite/verein/5406/saison_id/2018'],"['SV 09 Bübingen', 'SV Rohrbach (Saar)', 'FC Rastpfuhl', 'SG Rehlingen-Fremersdorf']","['https://www.transfermarkt.com/sv-09-bubingen/startseite/verein/10909/saison_id/2018', 'https://www.transfermarkt.com/sv-rohrbach-saar-/startseite/verein/19336/saison_id/2018', 'https://www.transfermarkt.com/fc-rastpfuhl/startseite/verein/31741/saison_id/2018', 'https://www.transfermarkt.com/sg-rehlingen-fremersdorf/startseite/verein/7054/saison_id/2018']",['Valentin Solovej'],['https://www.transfermarkt.com/valentin-solovej/profil/spieler/119626'],26,11.4,3.61,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,Landesliga Schleswig,https://www.transfermarkt.com/landesliga-schleswig/startseite/wettbewerb/LLSL/saison_id/2018,,"['Husumer SV', 'Eckernförder SV']","['https://www.transfermarkt.com/husumer-sv/startseite/verein/2537/saison_id/2018', 'https://www.transfermarkt.com/eckernforder-sv/startseite/verein/18330/saison_id/2018']",['Schleswig 06'],['https://www.transfermarkt.com/schleswig-06/startseite/verein/18383/saison_id/2018'],['Thies Kochanski'],['https://www.transfermarkt.com/thies-kochanski/profil/spieler/675955'],28,2.5,3.78,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Braunschweig,https://www.transfermarkt.com/landesliga-braunschweig/startseite/wettbewerb/LNBR/saison_id/2018,,['FT Braunschweig'],['https://www.transfermarkt.com/ft-braunschweig/startseite/verein/5460/saison_id/2018'],"['Goslarer SC', 'SCW Göttingen', 'Fortuna Lebenstedt', 'TSV Hillerse']","['https://www.transfermarkt.com/goslarer-sc/startseite/verein/8891/saison_id/2018', 'https://www.transfermarkt.com/scw-gottingen/startseite/verein/18325/saison_id/2018', 'https://www.transfermarkt.com/fortuna-lebenstedt/startseite/verein/19403/saison_id/2018', 'https://www.transfermarkt.com/tsv-hillerse/startseite/verein/21990/saison_id/2018']","['Lamine Diop', 'Julian Kratzert']","['https://www.transfermarkt.com/lamine-diop/profil/spieler/322330', 'https://www.transfermarkt.com/julian-kratzert/profil/spieler/274285']",24,13.9,3.92,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Hannover,https://www.transfermarkt.com/landesliga-hannover/startseite/wettbewerb/LNHA/saison_id/2018,,['HSC/BW Tündern'],['https://www.transfermarkt.com/hsc-bw-tundern/startseite/verein/8736/saison_id/2018'],"['TV Stuhr', 'MTV Almstedt', 'SV Brigitta-Elwerath Steimbke', 'SV Iraklis Hellas Hannover']","['https://www.transfermarkt.com/tv-stuhr/startseite/verein/17306/saison_id/2018', 'https://www.transfermarkt.com/mtv-almstedt/startseite/verein/21991/saison_id/2018', 'https://www.transfermarkt.com/sv-brigitta-elwerath-steimbke/startseite/verein/24649/saison_id/2018', 'https://www.transfermarkt.com/sv-iraklis-hellas-hannover/startseite/verein/25208/saison_id/2018']",['Robin Tegtmeyer'],['https://www.transfermarkt.com/robin-tegtmeyer/profil/spieler/371445'],33,17.2,3.50,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Niederrhein-Gr. 1,https://www.transfermarkt.com/landesliga-niederrhein-gruppe-1/startseite/wettbewerb/LNR1/saison_id/2018,,"['Cronenberger SC', 'TVD Velbert']","['https://www.transfermarkt.com/cronenberger-sc/startseite/verein/1550/saison_id/2018', 'https://www.transfermarkt.com/tvd-velbert/startseite/verein/39994/saison_id/2018']","['FSV Vohwinkel', 'Düsseldorfer SC 99', 'SpVg Odenkirchen', 'VfL Jüchen-Garzweiler', 'SSVg Heiligenhaus']","['https://www.transfermarkt.com/fsv-vohwinkel/startseite/verein/7523/saison_id/2018', 'https://www.transfermarkt.com/dusseldorfer-sc-99/startseite/verein/33318/saison_id/2018', 'https://www.transfermarkt.com/spvg-odenkirchen/startseite/verein/11058/saison_id/2018', 'https://www.transfermarkt.com/vfl-juchen-garzweiler/startseite/verein/47583/saison_id/2018', 'https://www.transfermarkt.com/ssvg-heiligenhaus/startseite/verein/1621/saison_id/2018']",['Ercan Aydogmus'],['https://www.transfermarkt.com/ercan-aydogmus/profil/spieler/32138'],42,15.1,4.19,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Niederrhein-Gr. 2,https://www.transfermarkt.com/landesliga-niederrhein-gruppe-2/startseite/wettbewerb/LNR2/saison_id/2018,,"['FC Kray', 'SF Niederwenigern']","['https://www.transfermarkt.com/fc-kray/startseite/verein/7249/saison_id/2018', 'https://www.transfermarkt.com/sf-niederwenigern/startseite/verein/41752/saison_id/2018']","['DJK/Arminia Klosterhardt', 'SF Königshardt', 'GSV Moers', 'Blau-Gelb Überruhr']","['https://www.transfermarkt.com/djk-arminia-klosterhardt/startseite/verein/2186/saison_id/2018', 'https://www.transfermarkt.com/sf-konigshardt/startseite/verein/27301/saison_id/2018', 'https://www.transfermarkt.com/gsv-moers/startseite/verein/7572/saison_id/2018', 'https://www.transfermarkt.com/blau-gelb-uberruhr/startseite/verein/1547/saison_id/2018']",[],[],,16.6,3.70,2023-05-26 18:36:08.425948
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2018/plus/1,2018,LL Weser-Ems,https://www.transfermarkt.com/landesliga-weser-ems/startseite/wettbewerb/LNWE/saison_id/2018,,['Kickers Emden'],['https://www.transfermarkt.com/kickers-emden/startseite/verein/139/saison_id/2018'],"['SV Brake', 'Hansa Friesoythe', 'Vorwärts Nordhorn', 'TSV Wallenhorst', 'SV Bad Rothenfelde']","['https://www.transfermarkt.com/sv-brake/startseite/verein/4878/saison_id/2018', 'https://www.transfermarkt.com/hansa-friesoythe/startseite/verein/5297/saison_id/2018', 'https://www.transfermarkt.com/vorwarts-nordhorn/startseite/verein/6243/saison_id/2018', 'https://www.transfermarkt.com/tsv-wallenhorst/startseite/verein/7188/saison_id/2018', 'https://www.transfermarkt.com/sv-bad-rothenfelde/startseite/verein/7541/saison_id/2018']",['Felix Schmiederer'],['https://www.transfermarkt.com/felix-schmiederer/profil/spieler/333856'],27,9.3,3.34,2023-05-26 18:36:08.425948
